병원명,전화번호,소재지,사업자등록번호,,,,
연은동물병원,326780896,경기도 부천시 고강동,,,,,
연이동물병원,425817282,대전광역시 서구 정림동,,,,,
연제종합동물병원,517538875,부산광역시 수영구 망미동,,,,,
연지동물병원,553427700,경상남도 김해시 구산동,,,,,
연합,635642214,전라북도 고창군 고창읍 읍내리,,,,,
연합가축병원,548536676,경상북도 안동시 당북동,,,,,
연합동물병원,634452544,전라북도 군산시 장재동,,,,,
연합동물병원,,전라북도 부안군 부안읍 선은리,,,,,
연합동물병원,553878805,경상남도 양산시 북부동,,,,,
연합동물병원,632457588,전라북도 완주군 용진읍 상운리,,,,,
연향동물병원,617450075,전라남도 순천시 연향동,,,,,
연희동물병원,325614667,인천광역시 서구 심곡동,,,,,
연희동물병원,312967875,경기도 수원시 권선구 탑동,,,,,
연희동물병원,23322883,서울특별시 서대문구 연희동,,,,,
열린,612742263,전라남도 목포시 산정동,,,,,
열린24시동물병원,4877575,,,,,,
열린동물병원,,경상남도 창원시 상남동,,,,,
열린동물병원,448655187,세종특별자치시 조치원읍 원리,,,,,
열린동물병원,539527227,대구광역시 동구 신암동,,,,,
열린동물병원,337436466,강원도 원주시 무실동,,,,,
열린동물병원,418655187,충청남도 연기군 조치원읍 원리,,,,,
열린동물병원,438570075,충청북도 충주시 교현동,,,,,
열린동물병원,415640075,충청남도 천안시 동남구 신부동,,,,,
열린동물종합병원,232730075,서울특별시 용산구 원효로2가,,,,,
염동물병원,512923690,부산광역시 사하구 괴정동,,,,,
염창제일동물병원,236657582,서울특별시 강서구 염창동,,,,,
영광동물병원,,경상북도 봉화군 봉화읍 내성리,,,,,
영광동물병원(산업동물전문),613522315,전라남도 영광군 영광읍 신하리,,,,,
영광축협동물병원,613538555,전라남도 영광군 영광읍 녹사리,,,,,
영국동물병원,24025746,서울특별시 송파구 가락동,,,,,
영남가축병원,547442024,경상북도 경주시 양북면 어일리,,,,,
영남동물병원,185112259,경상북도 성주군 성주읍 경산리,,,,,
영남동물병원(출장진료전문병원),553759933,경상남도 양산시 하북면 용연리,,,,,
영대동물병원,,경상북도 경산시 중방동,,,,,
영대연합동물병원,,경상북도 경산시 조영동,,,,,
영덕사랑동물병원,,경상북도 영덕군 영덕읍 덕곡리,,,,,
영덕울진축협 동물병원,0547337120~3,경상북도 영덕군 영덕읍 화수리,,,,,
영덕종합동물병원,,경상북도 영덕군 영덕읍 남석리,,,,,
영도동물병원,514152566,부산광역시 영도구 영선동1가,,,,,
영동동물병원,318963881,경기도 용인시 수지구 죽전동,,,,,
영동합동동물병원,,충청북도 영동군 영동읍 계산리,,,,,
영등포동물병원,226339991,서울특별시 영등포구 당산동1가,,,,,
영등포아크로 동물병원,226322307,서울특별시 영등포구 영등포동7가,,,,,
영민동물병원,548588575,경상북도 안동시 송현동,,,,,
영산가축병원<산업동물출장진료전문병원>,,경상남도 창녕군 영산면 서리,,,,,
영생동물병원,613222302,전라남도 함평군 함평읍 내교리,,,,,
영일가축병원,,경상북도 포항시 북구 흥해읍 남성리,,,,,
영재애견종합병원,625278275,광주광역시 동구 산수동,,,,,
영주동물병원,,경상북도 영주시 영주동,,,,,
영주동물병원,317623575,경기도 광주시 경안동,,,,,
영주축협동물병원,546340224,경상북도 영주시 가흥동,,,,,
영중동물병원,,경기도 포천시 영중면 양문리,,,,,
영진가축병원,557542700,경상남도 진주시 금곡면 두문리,,,,,
영천동물병원,543338275,경상북도 영천시 문내동,,,,,
영천축협동물병원,,경상북도 영천시 문외동,,,,,
영통동물병원,312040075,경기도 수원시 영통구 영통동,,,,,
예 동물병원,,경기도 고양시 덕양구 도내동,,,,,
예 동물병원,116469185,인천광역시 서구 마전동,,,,,
예담동물병원,,대전광역시 유성구 원신흥동,,,,,
예동물병원,323628111,인천광역시 부평구 갈산동,,,,,
예동물병원,629458277,광주광역시 광산구 소촌동,,,,,
예방동물병원,,강원도 춘천시 석사동,,,,,
예산 동물병원,,충청남도 예산군 예산읍 주교리,,,,,
예서동물병원,647491801,제주특별자치도 제주시 노형동,,,,,
예스동물병원,,대구광역시 수성구 황금동,,,,,
예스동물병원,,경상북도 구미시 선산읍 이문리,,,,,
예스동물의료원,557548275,경상남도 진주시 주약동,,,,,
예은동물병원,25295575,서울특별시 강남구 역삼동,,,,,
예일동물병원,28320081,서울특별시 관악구 신림동,,,,,
예임양계병원,333438380,강원도 횡성군 횡성읍 읍하리,,,,,
예천축산농협 동물병원,546528515,경상북도 예천군 예천읍 청복리,,,,,
옐로우동물병원,,전라남도 장성군 삼계면 월연리,,,,,
오 동물병원,536411050,대구광역시 달서구 월성동,,,,,
오거리동물병원,23060158,서울특별시 은평구 응암동,,,,,
오구오구 동물병원,537935959,대구광역시 수성구 사월동,,,,,
오남동물병원,315757598,경기도 남양주시 오남읍 양지리,,,,,
오늘동물병원,224697975,서울특별시 성동구 성수동1가,,,,,
오동물병원,312133050,경기도 수원시 영통구 매탄동,,,,,
오라고동물병원,226437579,서울특별시 양천구 목동,,,,,
오렌지동물병원,222977582,서울특별시 성동구 행당동,,,,,
오렌지동물병원,,서울특별시 강남구 삼성동,,,,,
오룡 동물병원,612822398,전라남도 무안군 삼향읍 남악리,,,,,
오류동물병원,226123232,서울특별시 구로구 오류동,,,,,
오리진 동물피부과병원,517537582,부산광역시 수영구 민락동,,,,,
오블리 동물병원,315688275,경기도 구리시 토평동,624-01-01781,,,,
오산동물병원,313777582,경기도 오산시 원동,,,,,
오석헌동물병원,264020301,서울특별시 성동구 옥수동,,,,,
오성동물병원,432407654,충청북도 청주시 청원구 오창읍 양청리,,,,,
오션동물메디컬센터,517115999,부산광역시 해운대구 반여동,,,,,
오송 동물병원,432377975,충청북도 청원군 오송읍 만수리,,,,,
오수동물병원,,전라북도 임실군 오수면 오수리,,,,,
오수의과동물병원,,충청북도 진천군 진천읍 읍내리,,,,,
오아시스 정형외과 신경외과 동물병원,312157474,경기도 수원시 영통구 이의동,,,,,
오암동물병원,316822470,경기도 평택시 안중읍 안중리,,,,,
오원석 황금동물병원,537671177,대구광역시 중구 대봉동,,,,,
오월의 동물병원,,경상북도 경산시 정평동,,,,,
오입력,313696381,경기도 화성시 남양읍 남양리,,,,,
오주동물병원,24438083,서울특별시 송파구 거여동,,,,,
오즈동물병원,226970052,서울특별시 강서구 내발산동,,,,,
오즈동물병원,318400075,경기도 의정부시 신곡동,,,,,
오즈동물병원,23055975,서울특별시 서대문구 남가좌동,,,,,
오창동물병원,432172069,충청북도 청원군 오창읍 장대리,,,,,
오창동물병원,432172069,충청북도 청주시 청원구 오창읍 장대리,,,,,
오창제일동물병원,432157517,충청북도 청원군 오창읍 구룡리,,,,,
오케이 동물병원,,경상북도 경산시 와촌면 동강리,,,,,
오태동물병원,544627050,경상북도 구미시 오태동,,,,,
옥길아라동물의료센터,,경기도 부천시 옥길동,,,,,
옥동정철 동물병원,522660075,울산광역시 남구 옥동,,,,,
옥수수 동물병원,222917582,서울특별시 성동구 옥수동,,,,,
옥천동물병원,437328844,충청북도 옥천군 옥천읍 삼양리,,,,,
옥포태양동물병원,536170313,,,,,,
온 동물병원,558547582,경상남도 사천시 사천읍 수석리,,,,,
온 동물의료센터,312867582,경기도 용인시 기흥구 마북동,,,,,
온누리 동물병원,552747525,경상남도 창원시 중앙동,,,,,
온누리 동물병원,325672575,인천광역시 서구 마전동,,,,,
온누리 동물병원,552747525,경상남도 창원시 성산구 상남동,,,,,
온누리 동물병원,617947582,전라남도 광양시 중동,,,,,
온누리 동물병원(출장진료전문동물병원),,충청남도 천안시 동남구 삼룡동,,,,,
온누리 종합동물병원,28450780,서울특별시 영등포구 신길동,108-18-35884,,,,
온누리동물병원,328665725,인천광역시 미추홀구 용현동,,,,,
온누리동물병원,517017555,부산광역시 해운대구 좌동,,,,,
온누리동물병원,617237582,전라남도 순천시 조례동,,,,,
온누리동물병원,535842757,대구광역시 달서구 이곡동,,,,,
온누리동물병원,,경상북도 영천시 청통면 치일리,,,,,
온누리동물병원(천안점),414147582,충청남도 천안시 동남구 봉명동,,,,,
온마음 동물메디컬센터,24490075,서울특별시 송파구 거여동,,,,,
온마음 동물메디컬센터,,서울특별시 송파구 거여동,,,,,
온빛동물병원,228988971,경기도 광명시 소하동,,,,,
온양 발리동물병원,522397585,울산광역시 울주군 온양읍 발리,,,,,
온양동물병원,415411222,충청남도 아산시 온천동,,,,,
온유동물병원,312111313,경기도 수원시 영통구 이의동,,,,,
온유동물병원,6.52757E+13,경기도 부천시 중동,,,,,
온천동물병원,515054088,부산광역시 동래구 온천동,,,,,
온천천동물병원,518687579,부산광역시 연제구 거제동,,,,,
올리브 동물병원,422223700,대전광역시 중구 목동,,,,,
올리브동물병원,533830075,대구광역시 북구 산격동,,,,,
올리브동물병원,23917502,서울특별시 종로구 홍지동,,,,,
올리브동물병원,319087582,경기도 고양시 일산동구 마두동,,,,,
올리브동물병원,,서울특별시 구로구 고척동,,,,,
올바른동물병원,24281661,서울특별시 강동구 암사동,,,,,
올스타동물의료센터,220657582,서울특별시 강서구 화곡동,893-01-00864,,,,
올치동물병원,627165775,광주광역시 북구 본촌동,,,,,
올펫 동물병원,537647582,대구광역시 수성구 상동,,,,,
와와동물벼원,432737582,충청북도 청주시흥덕구 사직동,,,,,
와와동물병원,432737582,충청북도 청주시 서원구 사직동,,,,,
와우 동물병원,23751963,서울특별시 마포구 성산동,,,,,
와우동물병원,638367588,전라북도 익산시 영등동,,,,,
와우동물병원,522250075,울산광역시 울주군 언양읍 동부리,,,,,
와우동물병원,226660370,서울특별시 강서구 방화동,,,,,
와우종합동물병원,28660880,서울특별시 관악구 신림동,,,,,
와이제이클리닉,,경상북도 군위군 군위읍 서부리,,,,,
와이즈24시 동물병원,234468253,서울특별시 강남구 논현동,,,,,
와이즈동물병원,427163475,대전광역시 서구 가수원동,,,,,
완도동물병원,,전라남도 완도군 완도읍 군내리,,,,,
왈츠동물병원,28347582,서울특별시 영등포구 대림동,119-19-73492,,,,
왕궁동물병원,632915214,전라북도 익산시 왕궁면 구덕리,,,,,
왕십리조은동물병원,222970075,서울특별시 성동구 하왕십리동,,,,,
왜관동물병원,549777365,경상북도 칠곡군 왜관읍 왜관리,,,,,
요셉동물병원,617637582,전라남도 광양시 광양읍 칠성리,,,,,
용강동물병원,27072340,서울특별시 마포구 대흥동,,,,,
용동물CTMRI의료센터,552867511,경상남도 창원시 성산구 상남동,,,,,
용동물메디컬센터,,경상남도 창원시 성산구 상남동,,,,,
용동물병원,552867511,경상남도 창원시 상남동,,,,,
용마동물병원,24462349,서울특별시 광진구 중곡동,,,,,
용문동물병원,317733176,경기도 양평군 용문면 다문리,,,,,
용문조아동물병원,317717585,경기도 양평군 용문면 다문리,,,,,
용봉동물병원,226030781,서울특별시 강서구 화곡동,,,,,
용산동물병원,438477582,충청북도 충주시 용산동,,,,,
용산종합동물병원,535621132,대구광역시 달서구 감삼동,,,,,
용성동물병원,,경상북도 경산시 용성면 당리리,,,,,
용원동물병원,555437523,경상남도 창원시 진해구 용원동,,,,,
용원동물병원,555437523,경상남도 창원시 진해구 용원동,,,,,
용인24시 메이트동물병원,312629119,경기도 용인시 수지구 죽전동,,,,,
용인도담동물병원,315482526,경기도 용인시 기흥구 동백동,,,,,
용인동물병원,313323070,경기도 용인시 처인구 역북동,,,,,
용인센트럴동물병원,313217510,경기도 용인시 처인구 김량장동,,,,,
용인시 동물보호센터,313243467,경기도 용인시 처인구 삼가동,,,,,
용인축협동물병원(산업동물출장진료전문),313386771,경기도 용인시 처인구 김량장동,,,,,
용인해성동물병원,313338875,경기도 용인시 처인구 역북동,,,,,
용주골동물병원,319524674,경기도 파주시 파주읍 연풍리,,,,,
용호동물병원,516280855,부산광역시 남구 용호동,,,,,
우남동물병원,,전라남도 장성군 장성읍 영천리,,,,,
우동물병원,313513393,경기도 화성시 우정읍 조암리,,,,,
우람동물병원,317728275,경기도 양평군 양평읍 공흥리,,,,,
우랑동물병원(산업동물출장진료전문병원),,경기도 가평군 가평읍 읍내리,,,,,
우리,,충청남도 서산시 동문동,,,,,
